watch_date,device_type,watch_duration_minutes,progress_percentage,action,age,gender,country,subscription_plan,is_active,monthly_spend,household_size,content_type,genre_primary,release_year,duration_minutes,rating,maturity_level,language,country_of_origin,imdb_rating,is_netflix_original
11/22/2024,Tablet,14.70,7.3,started,34,Female,USA,STANDARD,TRUE,33.07,4,Movie,War,"1,997",98,TV-MA,Adult,English,USA,8.1,TRUE
12/6/2024,Smart Tv,20.30,36,completed,46,Female,USA,BASIC,FALSE,7.67,2,Movie,Family,"2,015",144,TV-G,#N/A,Korean,UK,6.4,FALSE
7/11/2024,Tablet,28.20,77.3,started,18,Female,USA,STANDARD,TRUE,50.81,2,Movie,Family,"2,018",98,TV-MA,Adult,English,South Korea,4.8,FALSE
11/24/2024,Desktop,23.30,73,paused,41,Female,Canada,PREMIUM,TRUE,8.02,4,Movie,Romance,"2,004",106,NC-17,Adult,English,Canada,4.7,TRUE
9/27/2024,Desktop,31.30,51.7,paused,48,Male,USA,BASIC,TRUE,11.18,4,Movie,Sport,"2,002",104,PG-13,Teens,Italian,USA,4.9,TRUE
12/27/2025,Laptop,63.70,19.4,started,26,Female,USA,STANDARD,TRUE,5.75,2,TV Series,Comedy,"2,011",22,R,Adult,English,Germany,3.0,FALSE
9/21/2025,Tablet,165.30,79.1,started,41,Male,USA,PREMIUM,TRUE,11.68,2,Movie,Crime,"1,993",131,TV-MA,Adult,English,India,6.1,FALSE
9/12/2025,Mobile,98.70,42.1,completed,43,Female,USA,PREMIUM,TRUE,8.19,2,Movie,Family,"2,024",127,TV-Y,Kids,English,South Korea,6.9,FALSE
6/22/2025,Tablet,112.30,82.4,stopped,39,Male,USA,PREMIUM,TRUE,6.37,2,Movie,Sci-Fi,"2,017",110,TV-G,#N/A,English,UK,7.2,FALSE
11/16/2024,Smart Tv,37.90,98.2,paused,18,Other,Canada,PREMIUM,TRUE,10.54,4,Documentary,War,"2,009",67,TV-14,Teens,Hindi,USA,6.5,FALSE
12/6/2025,Laptop,85.00,64.3,completed,25,Female,USA,BASIC,FALSE,2.61,3,Limited Series,Documentary,"2,016",69,TV-PG,Family,English,USA,7.5,FALSE
5/23/2024,Mobile,72.30,37.9,paused,20,Female,Canada,BASIC,TRUE,32.58,1,Documentary,Documentary,"2,001",71,NC-17,Adult,English,UK,1.2,FALSE
2/13/2025,Smart Tv,437.20,13.3,started,25,Female,USA,STANDARD,FALSE,39.63,4,Movie,Romance,"1,995",140,TV-14,Teens,Spanish,USA,6.2,FALSE
1/24/2025,Laptop,56.20,98.4,paused,35,Male,Canada,BASIC,FALSE,7.24,2,Documentary,Family,"2,011",73,TV-MA,Adult,Japanese,South Korea,4.4,TRUE
1/8/2024,Desktop,39.50,11.1,started,25,Female,Canada,STANDARD,FALSE,50.97,5,Movie,Documentary,"1,991",101,R,Adult,English,USA,5.3,FALSE
8/16/2024,Mobile,7.20,82.3,stopped,30,Male,USA,STANDARD,FALSE,7.14,2,Movie,Documentary,"2,008",109,R,Adult,English,USA,4.5,TRUE
4/17/2025,Mobile,27.50,46.7,completed,22,Male,Canada,STANDARD,TRUE,12.08,4,Documentary,Romance,"2,018",76,NC-17,Adult,English,Japan,6.6,TRUE
11/16/2025,Desktop,10.40,34.6,paused,54,Male,USA,STANDARD,TRUE,14.40,3,Movie,Thriller,"2,020",105,TV-Y7,Kids,English,Japan,6.9,TRUE
6/2/2025,Smart Tv,104.20,57.6,stopped,61,Female,USA,BASIC,TRUE,19.21,2,Stand-up Comedy,Adventure,"1,991",62,TV-G,#N/A,Korean,France,1.8,TRUE
5/31/2024,Smart Tv,125.30,26.3,paused,41,Male,Canada,PREMIUM,TRUE,5.01,2,TV Series,Family,"1,994",38,TV-PG,Family,English,USA,7.4,FALSE
1/4/2024,Tablet,54.00,18.5,stopped,36,Male,USA,PREMIUM,TRUE,42.70,2,TV Series,Sport,"2,007",48,TV-PG,Family,Hindi,USA,4.9,TRUE
4/6/2024,Mobile,151.20,70.6,started,47,Male,USA,STANDARD,FALSE,33.50,2,Documentary,Western,"2,010",86,PG-13,Teens,Korean,Canada,3.2,FALSE
6/26/2024,Smart Tv,39.50,79.8,paused,33,Female,USA,PREMIUM,FALSE,15.46,1,Movie,Music,"2,018",100,R,Adult,English,USA,3.3,FALSE
2/17/2024,Laptop,35.30,10.5,stopped,52,Female,USA,STANDARD,TRUE,7.13,5,Movie,Drama,"1,991",92,TV-MA,Adult,English,USA,4.7,FALSE
6/29/2024,Smart Tv,32.90,6.2,started,22,Female,USA,PREMIUM,TRUE,30.85,2,Stand-up Comedy,Sport,"2,011",61,R,Adult,English,Canada,3.7,FALSE
5/7/2025,Laptop,17.20,80,paused,55,Female,USA,STANDARD,TRUE,16.79,5,Movie,Fantasy,"2,018",93,PG-13,Teens,English,USA,3.5,TRUE
7/18/2025,Laptop,211.00,43.3,stopped,40,Female,USA,STANDARD,TRUE,1.05,2,Stand-up Comedy,Action,"2,005",57,NC-17,Adult,English,USA,10.0,FALSE
11/17/2025,Laptop,167.70,46.7,paused,42,Other,USA,PREMIUM,FALSE,9.00,3,Documentary,Sport,"2,023",19,TV-14,Teens,English,France,5.6,FALSE
10/21/2024,Laptop,52.90,2.2,started,28,Other,Canada,PREMIUM,TRUE,10.59,5,Movie,Fantasy,"2,012",117,PG-13,Teens,English,USA,7.8,TRUE
5/3/2025,Laptop,48.40,19.7,completed,36,Male,USA,STANDARD,TRUE,33.45,6,Movie,Animation,"2,024",127,R,Adult,Hindi,USA,3.4,FALSE
5/27/2025,Mobile,32.20,78.7,started,52,Female,USA,BASIC,TRUE,32.06,5,Movie,Family,"2,018",98,TV-MA,Adult,English,South Korea,4.8,FALSE
4/10/2024,Desktop,31.50,19.2,completed,38,Female,USA,PREMIUM,TRUE,25.99,2,Movie,Mystery,"2,007",94,TV-14,Teens,English,USA,6.9,FALSE
4/7/2024,Mobile,28.40,98,stopped,35,Prefer Not To Say,USA,PREMIUM,TRUE,24.00,2,TV Series,Western,"2,007",22,PG,Family,English,Canada,8.0,FALSE
8/19/2025,Desktop,79.50,83.2,completed,38,Male,USA,PREMIUM,TRUE,12.95,2,Movie,Romance,"2,014",79,TV-Y7,Kids,Hindi,Japan,0.9,TRUE
12/3/2024,Desktop,122.40,2.4,completed,40,Male,Canada,PREMIUM+,TRUE,24.65,1,Movie,Adventure,"2,009",85,NC-17,Adult,English,Canada,7.0,FALSE
7/13/2024,Desktop,166.40,56.2,completed,21,Female,USA,BASIC,TRUE,10.41,2,Movie,Horror,"1,991",109,TV-Y,Kids,Spanish,South Korea,7.7,FALSE
10/19/2025,Desktop,107.10,16.9,completed,22,Female,Canada,STANDARD,TRUE,11.45,3,Stand-up Comedy,Western,"1,998",67,TV-MA,Adult,English,USA,5.7,FALSE
2/13/2025,Laptop,30.90,17.1,paused,26,Female,USA,PREMIUM,TRUE,6.79,4,Stand-up Comedy,History,"2,005",31,G,Kids,Italian,Germany,4.7,FALSE
1/22/2024,Desktop,60.50,56.6,stopped,26,Male,USA,PREMIUM+,TRUE,16.58,2,Documentary,Thriller,"2,022",54,TV-Y,Kids,Japanese,USA,6.1,FALSE
11/26/2024,Desktop,63.70,47.4,completed,28,Male,USA,STANDARD,TRUE,5.88,4,Stand-up Comedy,Sci-Fi,"1,999",87,TV-G,#N/A,German,USA,5.8,FALSE
7/23/2024,Laptop,12.30,7.1,paused,24,Male,Canada,BASIC,TRUE,5.25,2,Movie,Crime,"1,993",131,TV-MA,Adult,English,India,6.1,FALSE
1/23/2024,Tablet,47.10,65,paused,38,Other,USA,BASIC,TRUE,16.69,2,Documentary,War,"2,012",104,NC-17,Adult,English,India,5.4,FALSE
11/20/2025,Tablet,94.60,83.6,stopped,35,Female,USA,STANDARD,TRUE,16.92,2,Movie,Sci-Fi,"2,011",109,NC-17,Adult,Spanish,USA,4.0,FALSE
8/4/2024,Mobile,133.60,12.6,completed,57,Male,USA,STANDARD,TRUE,24.77,5,Documentary,Sport,"2,001",77,R,Adult,German,USA,10.0,FALSE
2/3/2025,Tablet,48.00,98.1,completed,23,Female,USA,STANDARD,TRUE,8.91,4,Documentary,Action,"2,000",364,TV-PG,Family,Spanish,USA,3.0,FALSE
8/15/2024,Tablet,145.50,14.5,completed,43,Female,USA,PREMIUM,TRUE,2.70,2,Movie,Adventure,"2,011",100,G,Kids,Korean,Canada,5.2,FALSE
7/14/2024,Laptop,64.70,93.9,started,21,Female,USA,PREMIUM,TRUE,7.59,1,Movie,Documentary,"2,014",89,TV-Y,Kids,English,USA,7.8,FALSE
8/4/2024,Laptop,59.40,35.5,stopped,53,Other,USA,STANDARD,TRUE,13.78,2,Movie,Action,"2,018",105,G,Kids,English,UK,4.5,FALSE
10/30/2025,Tablet,43.10,26.2,paused,29,Female,USA,STANDARD,TRUE,657.09,1,Stand-up Comedy,Crime,"2,014",74,PG,Family,English,South Korea,6.2,TRUE
4/19/2025,Laptop,114.10,60.1,stopped,37,Female,USA,PREMIUM+,TRUE,21.78,1,TV Series,Comedy,"2,011",22,R,Adult,English,Germany,3.0,FALSE
11/4/2025,Laptop,97.20,69.1,started,48,Prefer Not To Say,Canada,PREMIUM,TRUE,31.30,2,TV Series,Sci-Fi,"2,018",35,TV-MA,Adult,French,USA,7.0,FALSE
9/25/2024,Laptop,81.20,24.6,stopped,37,Female,Canada,PREMIUM,TRUE,51.46,2,Movie,Adventure,"2,004",174,TV-Y7,Kids,English,France,9.0,TRUE
6/23/2025,Smart Tv,41.70,22.7,stopped,29,Female,USA,PREMIUM,TRUE,2.35,4,Movie,Animation,"1,998",95,NC-17,Adult,German,USA,5.5,TRUE
8/22/2024,Mobile,83.30,59.9,paused,27,Female,USA,PREMIUM,TRUE,8.34,2,TV Series,Mystery,"2,013",52,PG,Family,Korean,India,6.6,FALSE
1/21/2025,Mobile,84.40,54.7,stopped,26,Female,USA,STANDARD,TRUE,20.35,3,Movie,Action,"1,996",89,PG,Family,English,UK,5.9,FALSE
5/6/2024,Smart Tv,33.50,1,paused,40,Other,Canada,PREMIUM,TRUE,22.17,4,Movie,Action,"2,002",522,PG,Family,English,USA,4.7,TRUE
1/20/2025,Tablet,34.10,59.4,paused,33,Male,Canada,STANDARD,TRUE,26.52,6,TV Series,Action,"2,004",41,NC-17,Adult,English,USA,3.7,TRUE
11/11/2025,Tablet,47.80,41.1,completed,53,Female,USA,STANDARD,TRUE,18.05,3,Documentary,War,"2,020",131,TV-Y,Kids,English,USA,7.1,FALSE
9/24/2024,Laptop,61.10,23,completed,18,Other,Canada,PREMIUM,TRUE,10.54,4,TV Series,Adventure,"2,004",62,TV-Y7,Kids,Korean,USA,6.3,FALSE
1/22/2025,Smart Tv,79.60,49.7,paused,54,Female,Canada,STANDARD,TRUE,5.61,3,Stand-up Comedy,Documentary,"2,024",44,TV-Y7,Kids,Spanish,South Korea,6.0,TRUE
5/27/2025,Smart Tv,20.30,92.8,started,23,Male,USA,PREMIUM,FALSE,7.16,2,Stand-up Comedy,Romance,"2,002",58,TV-G,#N/A,English,USA,7.6,FALSE
5/10/2024,Tablet,46.60,39.7,paused,57,Male,USA,PREMIUM,TRUE,4.90,2,Movie,Adventure,"2,015",95,G,Kids,English,UK,7.2,TRUE
7/3/2024,Smart Tv,16.70,85.6,completed,32,Female,USA,STANDARD,TRUE,16.16,2,Movie,War,"2,005",116,PG-13,Teens,Japanese,UK,6.4,FALSE
7/3/2024,Mobile,95.30,25.8,completed,46,Female,USA,PREMIUM,TRUE,23.06,2,Stand-up Comedy,Fantasy,"2,003",58,TV-MA,Adult,English,UK,6.8,FALSE
6/15/2024,Laptop,4.70,89,paused,23,Male,USA,STANDARD,TRUE,6.79,3,Stand-up Comedy,Drama,"2,007",67,TV-MA,Adult,English,USA,6.6,FALSE
3/24/2024,Tablet,42.50,48.9,started,35,Female,USA,PREMIUM,TRUE,12.50,2,Movie,Drama,"2,002",94,TV-Y7,Kids,Italian,USA,8.5,FALSE
2/2/2024,Laptop,36.30,64.3,started,48,Male,USA,PREMIUM+,TRUE,14.68,2,Movie,War,"2,015",113,TV-Y7,Kids,Korean,USA,6.4,FALSE
10/4/2024,Laptop,58.70,38.8,stopped,53,Male,USA,PREMIUM,TRUE,20.36,2,Limited Series,Biography,"2,010",54,G,Kids,Korean,USA,7.2,FALSE
5/2/2024,Tablet,85.40,18.5,started,23,Female,Canada,STANDARD,TRUE,3.46,2,TV Series,Animation,"2,016",18,TV-PG,Family,English,USA,6.5,FALSE
12/23/2024,Smart Tv,62.10,8.3,started,24,Female,USA,PREMIUM+,TRUE,21.62,1,Movie,Animation,"2,005",98,TV-Y,Kids,English,South Korea,6.2,FALSE
2/16/2025,Desktop,76.50,98.8,stopped,34,Female,USA,PREMIUM,FALSE,18.17,4,Limited Series,Sci-Fi,"2,002",21,G,Kids,English,USA,2.6,FALSE
12/26/2025,Tablet,43.40,63.2,paused,23,Female,Canada,STANDARD,TRUE,9.14,2,Movie,Biography,"1,994",110,TV-14,Teens,English,USA,1.4,FALSE
6/2/2025,Mobile,22.70,94.1,paused,22,Female,USA,STANDARD,TRUE,18.83,1,Movie,War,"1,997",98,TV-MA,Adult,English,USA,8.1,TRUE
3/30/2025,Laptop,72.50,97.4,stopped,49,Male,USA,PREMIUM+,TRUE,1.40,3,Movie,Fantasy,"2,022",87,PG-13,Teens,Spanish,USA,7.2,TRUE
12/1/2024,Mobile,27.90,51.9,paused,41,Male,Canada,STANDARD,TRUE,27.56,1,Stand-up Comedy,Western,"1,990",53,PG,Family,Spanish,South Korea,6.8,FALSE
9/26/2024,Desktop,96.50,21.7,started,53,Female,USA,STANDARD,TRUE,6.83,1,TV Series,Crime,"2,020",43,G,Kids,English,UK,7.4,FALSE
3/7/2025,Laptop,97.50,77.1,paused,20,Female,Canada,PREMIUM,TRUE,26.29,3,Movie,Western,"2,018",81,TV-Y7,Kids,French,UK,8.6,FALSE
12/14/2025,Desktop,74.30,69.8,stopped,51,Female,USA,PREMIUM,FALSE,5.17,2,Documentary,Mystery,"2,008",103,TV-G,#N/A,Spanish,South Korea,9.6,FALSE
9/30/2025,Desktop,75.70,27.9,completed,34,Female,USA,BASIC,FALSE,12.87,4,Documentary,Drama,"2,021",99,R,Adult,English,USA,4.4,TRUE
5/7/2024,Desktop,33.90,92.9,stopped,22,Female,USA,BASIC,TRUE,7.32,2,Movie,Sci-Fi,"2,006",151,TV-PG,Family,English,USA,7.3,FALSE
1/30/2025,Desktop,13.40,63,completed,52,Female,USA,BASIC,TRUE,13.93,1,Movie,Horror,"1,998",67,PG-13,Teens,Italian,UK,5.6,TRUE
12/2/2024,Smart Tv,10.10,58.3,paused,28,Female,USA,BASIC,TRUE,393.56,3,Movie,Thriller,"1,999",76,TV-Y7,Kids,English,UK,4.6,FALSE
10/28/2024,Desktop,127.40,5.2,paused,36,Prefer Not To Say,USA,BASIC,TRUE,284.95,1,Movie,Fantasy,"2,002",83,PG-13,Teens,English,Germany,6.6,FALSE
1/5/2025,Laptop,148.80,7.8,paused,19,Male,USA,PREMIUM,TRUE,21.53,7,TV Series,War,"2,002",47,TV-PG,Family,English,USA,6.8,FALSE
11/8/2024,Desktop,60.40,96.8,stopped,35,Female,USA,BASIC,TRUE,13.20,3,Documentary,Drama,"2,001",66,NC-17,Adult,Japanese,USA,9.5,TRUE
2/10/2024,Desktop,133.50,32.1,stopped,39,Male,USA,PREMIUM+,TRUE,4.87,3,Movie,Documentary,"1,993",85,TV-MA,Adult,Japanese,USA,5.8,FALSE
5/13/2024,Laptop,18.10,19.6,completed,36,Male,USA,BASIC,TRUE,7.78,6,Movie,Western,"2,020",146,TV-14,Teens,English,UK,5.8,FALSE
4/22/2024,Desktop,19.80,73.6,paused,35,Male,USA,STANDARD,TRUE,10.12,2,TV Series,Romance,"1,992",580,TV-14,Teens,French,USA,6.3,TRUE
6/6/2025,Desktop,3.80,21.8,completed,27,Other,USA,PREMIUM,TRUE,16.00,2,Documentary,Adventure,"2,024",76,TV-G,#N/A,Japanese,USA,4.8,FALSE
7/15/2024,Mobile,45.90,66.9,stopped,28,Female,USA,STANDARD,FALSE,16.51,5,TV Series,Romance,"1,998",48,NC-17,Adult,German,Canada,6.3,FALSE
7/16/2024,Laptop,13.90,53.2,completed,29,Male,USA,PREMIUM,FALSE,26.65,3,Movie,History,"1,990",132,TV-Y,Kids,Japanese,USA,6.3,FALSE
7/24/2025,Mobile,85.20,59.7,paused,56,Female,Canada,STANDARD,TRUE,15.21,2,TV Series,Adventure,"2,017",62,TV-Y7,Kids,English,Canada,6.5,FALSE
5/22/2025,Smart Tv,27.80,81.9,started,26,Female,USA,PREMIUM+,TRUE,2.71,4,TV Series,Drama,"2,024",38,TV-14,Teens,English,Japan,7.1,FALSE
5/3/2025,Laptop,42.70,45.5,completed,36,Female,USA,PREMIUM,TRUE,8.83,4,TV Series,Action,"1,992",63,NC-17,Adult,English,Canada,9.1,FALSE
11/13/2025,Mobile,31.70,97.2,completed,47,Other,USA,PREMIUM+,TRUE,25.00,2,Movie,Biography,"1,995",91,TV-G,#N/A,French,USA,1.3,TRUE
7/9/2025,Mobile,26.50,40.1,stopped,36,Male,USA,STANDARD,TRUE,10.74,2,TV Series,Horror,"1,994",46,R,Adult,English,USA,7.5,FALSE
4/21/2025,Mobile,70.10,7.4,paused,38,Female,Canada,PREMIUM,FALSE,13.96,2,Movie,Comedy,"2,021",127,PG,Family,Korean,Canada,6.1,FALSE
10/7/2025,Tablet,59.20,78.4,paused,38,Other,Canada,PREMIUM+,TRUE,2.33,1,Limited Series,Romance,"2,017",81,PG-13,Teens,English,USA,6.0,FALSE
12/11/2024,Smart Tv,31.90,28.1,stopped,56,Male,USA,BASIC,TRUE,9.58,1,Documentary,Romance,"2,018",76,NC-17,Adult,English,Japan,6.6,TRUE
6/12/2025,Mobile,57.80,20.3,stopped,42,Female,Canada,PREMIUM,TRUE,4.82,2,Movie,Drama,"2,008",93,TV-G,#N/A,English,UK,6.9,FALSE
7/30/2025,Laptop,59.40,15,stopped,47,Male,USA,PREMIUM,TRUE,10.09,2,TV Series,War,"2,018",48,TV-PG,Family,English,India,7.7,TRUE
6/2/2024,Smart Tv,8.80,13.6,stopped,41,Male,USA,BASIC,TRUE,10.33,5,Movie,Horror,"2,015",109,TV-G,#N/A,Hindi,USA,7.9,FALSE
9/6/2024,Mobile,121.60,44.1,started,50,Male,USA,PREMIUM,TRUE,10.99,3,Stand-up Comedy,Sport,"2,002",59,TV-PG,Family,English,South Korea,6.4,FALSE
5/5/2024,Smart Tv,57.00,52.5,started,27,Female,USA,STANDARD,TRUE,4.38,4,TV Series,History,"2,023",44,TV-G,#N/A,English,USA,6.2,TRUE
7/9/2025,Tablet,92.10,66,paused,21,Male,Canada,PREMIUM,TRUE,5.07,2,Documentary,Thriller,"2,000",128,TV-MA,Adult,Hindi,UK,8.0,FALSE
11/17/2025,Mobile,69.90,82.7,stopped,95,Female,USA,BASIC,TRUE,2.03,2,Movie,War,"2,015",113,TV-Y7,Kids,Korean,USA,6.4,FALSE
3/31/2024,Tablet,52.30,1.5,completed,37,Other,USA,PREMIUM,TRUE,35.07,5,Stand-up Comedy,War,"2,011",33,TV-Y,Kids,Hindi,UK,8.0,FALSE
6/6/2025,Desktop,118.60,95,paused,37,Female,USA,STANDARD,FALSE,7.14,2,Limited Series,Family,"2,019",65,R,Adult,English,USA,5.9,FALSE
10/19/2024,Tablet,18.20,25.6,stopped,45,Female,USA,BASIC,TRUE,30.62,2,Movie,Crime,"2,016",136,PG,Family,English,Japan,5.1,TRUE
8/22/2025,Tablet,96.20,12.2,paused,36,Male,USA,STANDARD,TRUE,13.29,2,Stand-up Comedy,Sci-Fi,"2,002",58,TV-Y,Kids,Hindi,Canada,7.2,TRUE
12/22/2025,Mobile,30.90,11.1,paused,31,Female,Canada,PREMIUM,TRUE,8.08,2,Movie,War,"2,014",79,PG-13,Teens,English,USA,4.4,FALSE
2/1/2024,Laptop,65.00,15.1,stopped,47,Female,USA,PREMIUM,TRUE,9.86,1,Movie,Documentary,"1,993",89,TV-Y7,Kids,Spanish,USA,5.0,FALSE
9/23/2025,Smart Tv,12.90,45.2,stopped,36,Male,USA,STANDARD,TRUE,3.99,3,Movie,Action,"2,012",129,TV-Y,Kids,English,USA,4.4,FALSE
3/26/2025,Desktop,17.70,89.8,started,35,Male,Canada,BASIC,TRUE,26.41,3,TV Series,Drama,"2,024",38,TV-14,Teens,English,Japan,7.1,FALSE
8/4/2024,Desktop,31.70,35,paused,26,Male,USA,PREMIUM,TRUE,3.16,1,TV Series,Crime,"2,020",29,TV-G,#N/A,Japanese,UK,7.8,TRUE
3/27/2025,Laptop,62.00,56.6,paused,21,Male,Canada,STANDARD,TRUE,10.20,3,Movie,Music,"1,995",82,TV-MA,Adult,Hindi,USA,0.8,FALSE
6/10/2024,Tablet,137.20,42,completed,28,Female,USA,STANDARD,TRUE,8.30,5,Movie,Romance,"2,013",138,PG,Family,English,Germany,8.6,FALSE
9/9/2025,Desktop,54.10,18.5,started,40,Female,Canada,BASIC,TRUE,5.79,3,Movie,Fantasy,"2,014",115,TV-Y7,Kids,Spanish,South Korea,7.3,TRUE
12/12/2024,Mobile,88.30,87.8,completed,44,Male,USA,PREMIUM+,TRUE,4.43,2,Movie,Horror,"1,997",537,R,Adult,English,South Korea,6.1,FALSE
5/5/2025,Tablet,48.60,59.1,completed,18,Male,USA,PREMIUM,TRUE,21.41,3,Documentary,Horror,"2,024",46,TV-Y7,Kids,Italian,USA,9.3,FALSE
8/26/2025,Laptop,52.90,76.7,completed,48,Male,Canada,BASIC,TRUE,25.58,1,TV Series,Comedy,"1,996",51,NC-17,Adult,French,USA,4.9,TRUE
10/8/2025,Smart Tv,139.20,83.4,completed,40,Prefer Not To Say,USA,PREMIUM,TRUE,15.97,3,Movie,Documentary,"2,017",97,G,Kids,English,USA,7.7,TRUE
3/20/2025,Desktop,29.70,82.5,completed,33,Male,USA,PREMIUM,TRUE,23.80,5,Movie,Sci-Fi,"2,003",125,TV-MA,Adult,Spanish,USA,7.4,FALSE
3/1/2025,Mobile,86.20,95.6,completed,32,Male,USA,PREMIUM,TRUE,9.88,2,Movie,Comedy,"2,013",104,TV-14,Teens,English,Canada,7.9,FALSE
5/19/2025,Smart Tv,31.00,4.7,paused,21,Female,USA,PREMIUM,TRUE,27.30,4,Stand-up Comedy,War,"2,006",72,R,Adult,English,Canada,1.6,TRUE
4/24/2025,Mobile,53.30,96.1,stopped,47,Female,USA,BASIC,TRUE,17.14,7,TV Series,War,"1,997",44,PG,Family,English,USA,7.7,TRUE
5/29/2024,Laptop,32.80,17.6,started,57,Female,USA,PREMIUM+,TRUE,27.30,1,TV Series,Crime,"1,992",58,TV-Y,Kids,English,UK,7.1,TRUE
1/2/2024,Desktop,33.70,26.9,stopped,37,Female,USA,PREMIUM,TRUE,20.06,4,Movie,Thriller,"2,023",111,NC-17,Adult,English,Germany,4.6,FALSE
6/5/2025,Mobile,47.80,42.1,paused,22,Male,USA,BASIC,TRUE,25.19,2,TV Series,Animation,"1,990",29,TV-MA,Adult,Spanish,USA,6.6,TRUE
10/13/2024,Laptop,18.50,50,paused,28,Female,USA,PREMIUM+,FALSE,1.59,8,Movie,Animation,"2,014",82,TV-PG,Family,English,USA,7.5,FALSE
8/6/2024,Laptop,104.20,0.5,paused,44,Male,Canada,BASIC,FALSE,10.36,3,Documentary,Sport,"2,001",77,R,Adult,German,USA,10.0,FALSE
10/25/2024,Desktop,44.90,95.8,stopped,58,Male,Canada,STANDARD,TRUE,6.00,4,Stand-up Comedy,Adventure,"1,993",72,TV-MA,Adult,English,USA,3.9,TRUE
7/28/2024,Smart Tv,20.20,15.2,paused,28,Female,Canada,PREMIUM,TRUE,35.52,7,TV Series,Horror,"2,020",38,G,Kids,English,USA,6.7,TRUE
3/29/2024,Desktop,182.80,60.8,started,52,Female,USA,PREMIUM,TRUE,10.99,2,TV Series,Adventure,"1,993",46,TV-Y7,Kids,English,USA,6.8,TRUE
3/17/2024,Smart Tv,36.70,12.2,started,25,Male,USA,STANDARD,TRUE,6.79,6,Documentary,Family,"2,009",101,TV-PG,Family,English,Canada,6.2,FALSE
7/22/2025,Smart Tv,46.80,88.4,started,53,Male,Canada,STANDARD,TRUE,13.76,2,Documentary,Action,"2,017",98,PG-13,Teens,English,USA,5.3,TRUE
2/14/2024,Smart Tv,100.30,35.5,stopped,37,Female,USA,PREMIUM+,TRUE,12.98,1,Documentary,Comedy,"2,022",95,TV-PG,Family,Spanish,Japan,7.7,FALSE
9/24/2025,Desktop,20.90,13.2,paused,42,Female,USA,PREMIUM,TRUE,8.61,5,Movie,Music,"1,995",82,TV-MA,Adult,Hindi,USA,0.8,FALSE
6/25/2024,Smart Tv,38.70,49.8,started,59,Male,USA,STANDARD,TRUE,5.43,5,Movie,Sport,"2,022",118,R,Adult,French,USA,8.4,FALSE
7/11/2024,Smart Tv,97.30,24.3,completed,27,Female,USA,PREMIUM,TRUE,19.86,4,Movie,Biography,"2,006",143,NC-17,Adult,German,Germany,5.0,TRUE
11/22/2024,Desktop,28.80,3.9,paused,37,Female,Canada,BASIC,TRUE,7.06,2,Movie,Fantasy,"1,995",166,TV-Y,Kids,English,USA,7.5,TRUE
12/17/2024,Tablet,12.40,6.7,stopped,40,Female,USA,PREMIUM,FALSE,9.37,4,Limited Series,Sci-Fi,"1,993",30,TV-Y7,Kids,English,USA,4.6,FALSE
9/18/2024,Smart Tv,44.60,38.7,stopped,46,Female,USA,PREMIUM,TRUE,49.62,2,Movie,Crime,"2,001",104,G,Kids,Hindi,France,7.1,FALSE
1/12/2025,Laptop,57.70,24.4,paused,44,Male,Canada,PREMIUM,TRUE,6.81,4,Movie,Western,"2,009",21,NC-17,Adult,English,South Korea,5.3,FALSE
4/27/2025,Mobile,74.10,67.5,paused,38,Female,USA,PREMIUM,TRUE,4.30,2,TV Series,Romance,"2,021",35,TV-MA,Adult,English,France,8.8,FALSE
8/25/2025,Desktop,126.60,75.7,started,47,Female,USA,BASIC,TRUE,9.67,7,Movie,Adventure,"2,012",142,R,Adult,English,USA,5.6,FALSE
7/28/2025,Desktop,182.10,22.3,completed,44,Female,USA,STANDARD,TRUE,10.15,2,Movie,Sci-Fi,"2,024",115,TV-Y7,Kids,English,USA,6.4,TRUE
2/8/2024,Tablet,36.90,23.9,stopped,24,Female,USA,STANDARD,TRUE,71.02,2,TV Series,Family,"1,990",31,TV-G,#N/A,English,USA,4.7,FALSE
10/12/2025,Mobile,109.20,86.6,paused,51,Female,Canada,PREMIUM,TRUE,5.98,2,TV Series,Crime,"2,014",47,TV-PG,Family,English,USA,8.4,FALSE
7/6/2024,Desktop,84.40,27.4,completed,32,Male,Canada,PREMIUM,TRUE,1.69,1,Documentary,Action,"1,996",34,G,Kids,Japanese,UK,3.9,FALSE
11/27/2025,Laptop,48.20,89.4,completed,51,Other,USA,BASIC,TRUE,5.69,1,Movie,Crime,"2,017",118,NC-17,Adult,French,Canada,8.0,TRUE
10/29/2024,Desktop,53.30,59.9,started,37,Male,USA,PREMIUM,TRUE,22.72,2,Documentary,Mystery,"2,004",56,TV-Y7,Kids,English,USA,0.9,FALSE
4/26/2024,Smart Tv,38.00,64.9,paused,28,Female,USA,PREMIUM,TRUE,15.23,2,Movie,Comedy,"2,001",67,R,Adult,English,USA,5.1,FALSE
6/20/2025,Desktop,84.10,31.2,started,29,Female,USA,STANDARD,TRUE,6.00,6,TV Series,Documentary,"2,024",33,PG-13,Teens,English,UK,4.5,FALSE
3/7/2024,Laptop,45.50,88.1,started,52,Female,USA,BASIC,TRUE,13.18,1,Stand-up Comedy,Action,"2,024",61,TV-MA,Adult,English,USA,4.8,FALSE
